	token	gold	model
3317	die	['']	[]
3318	dreigingen	['']	[]
3319	kunnen	['']	[]
3320	hierbij	['']	[]
3321	als	['']	[]
3322	kompas	['']	[]
3323	werken	['']	[]
3324	.	['']	[]
3325	We	['']	['B_PER_26']
3326	moeten	['']	[]
3327	met	['']	[]
3328	elkaar	['']	[]
3329	bekijken	['']	[]
3330	hoe	['']	[]
3331	we	['']	['B_PER_26']
3332	dit	['']	[]
3333	het	['']	[]
3334	beste	['']	[]
3335	vorm	['']	[]
3336	geven	['']	[]
3337	want	['']	[]
3338	het	['']	[]
3339	kan	['']	[]
3340	wel	['']	[]
3341	noodzakelijk	['']	[]
3342	zijn	['']	[]
3343	kennis	['']	[]
3344	en	['']	[]
3345	kunde	['']	[]
3346	met	['']	[]
3347	elkaar	['']	[]
3348	te	['']	[]
3349	delen	['']	[]
3350	.	['']	[]
3351	Vraag	['']	[]
3352	21	['']	[]
3353	en	['']	[]
3354	22	['']	[]
3355	Deelt	['']	[]
3356	u	['B_PER_3']	['B_PER_27']
3357	de	['']	[]
3358	mening	['']	[]
3359	dat	['']	[]
3360	de	['']	[]
3361	acties	['']	[]
3362	van	['']	[]
3363	de	['']	['B_PER_3']
3364	NCTV	['']	['I_PER_3']
3365	passen	['']	[]
3366	in	['']	[]
3367	de	['']	[]
3368	trend	['']	[]
3369	bij	['']	[]
3370	de	['']	[]
3371	overheid	['']	[]
3372	,	['']	[]
3373	waarin	['']	[]
3374	onder	['']	[]
3375	meer	['']	[]
3376	politie	['']	[]
3377	en	['']	[]
3378	belastingdienst	['']	[]
3379	etnisch	['']	[]
3380	profileren	['']	[]
3381	en	['']	[]
3382	discrimineren	['']	[]
3383	?	['']	[]
3384	Zo	['']	[]
3385	nee	['']	[]
3386	,	['']	[]
3387	waarom	['']	[]
3388	niet	['']	[]
3389	?	['']	[]
3390	Deelt	['']	[]
3391	u	['B_PER_3']	['B_PER_28']
3392	de	['']	[]
3393	mening	['']	[]
3394	dat	['']	[]
3395	de	['']	[]
3396	framing	['']	[]
3397	door	['']	[]
3398	de	['']	['B_PER_3']
3399	NCTV	['']	['I_PER_3']
3400	buitengewoon	['']	[]
3401	gevaarlijk	['']	[]
3402	en	['']	[]
3403	discriminerend	['']	[]
3404	is	['']	[]
3405	?	['']	[]
3406	Zo	['']	[]
3407	nee	['']	[]
3408	,	['']	[]
3409	waarom	['']	[]
3410	niet	['']	[]
3411	?	['']	[]
3412	3	['']	[]
3413	Kamerstuk	['']	[]
3414	30	['']	[]
3415	821	['']	[]
3416	,	['']	[]
3417	nr.	['']	[]
3418	138	['']	[]
3419	.	['']	[]
3420	Tweede	['']	[]
3421	Kamer	['']	[]
3422	,	['']	[]
3423	vergaderjaar	['']	[]
3424	2021–2022	['']	[]
3425	,	['']	[]
3426	Aanhangsel	['']	[]
3427	6	['']	[]
3428	Antwoord	['']	[]
3429	21	['']	[]
3430	en	['']	[]
3431	22	['']	[]
3432	Nee	['']	[]
3433	deze	['']	[]
3434	mening	['']	[]
3435	deel	['']	[]
3436	ik	['B_PER_3']	['B_PER_15']
3437	niet	['']	[]
3438	.	['']	[]
3439	Ik	['B_PER_3']	['B_PER_15']
3440	vind	['']	[]
3441	wel	['']	[]
3442	dat	['']	[]
3443	er	['']	[]
3444	in	['']	[]
3445	een	['']	[]
3446	aantal	['']	[]
3447	stukken	['']	[]
3448	te	['']	[]
3449	onzorgvuldige	['']	[]
3450	formuleringen	['']	[]
3451	hebben	['']	[]
3452	gestaan	['']	[]
3453	.	['']	[]
3454	Niettemin	['']	[]
3455	,	['']	[]
3456	vind	['']	[]
3457	ik	['B_PER_3']	['B_PER_15']
3458	het	['']	[]
3459	belangrijk	['']	[]
3460	dat	['']	[]
3461	de	['']	['B_PER_3']
3462	NCTV	['']	['I_PER_3']
3463	zicht	['']	[]
3464	blijft	['']	[]
3465	houden	['']	[]
3466	op	['']	[]
3467	ontwikkelingen	['']	[]
3468	en	['']	[]
3469	fenomenen	['']	[]
3470	die	['']	[]
3471	potentieel	['']	[]
3472	de	['']	[]
3473	nationale	['']	[]
3474	veiligheid	['']	[]
3475	kunnen	['']	[]
3476	schaden	['']	[]
3477	en	['']	[]
3478	dat	['']	[]
3479	zij	['']	['B_PER_29']
3480	hierbij	['']	[]
3481	het	['']	[]
3482	sentiment	['']	[]
3483	in	['']	[]
3484	de	['']	[]
3485	samenleving	['']	[]
3486	kunnen	['']	[]
3487	bezien	['']	[]
3488	,	['']	[]
3489	zonder	['']	[]
3490	onderscheid	['']	[]
3491	des	['']	[]
3492	persoons	['']	[]
3493	.	['']	[]
3494		['']	[]
3495	Tweede	['']	[]
3496	,	['']	[]
3497	vergaderjaar	['']	[]
3498	2021–2022	['']	[]
3499	,	['']	[]
3500	Aanhangsel	['']	[]
3501	7	['']	[]
