	token	gold	model
3302	belangrijke	['']	[]
3303	besluiten	['']	[]
3304	te	['']	[]
3305	vergroten	['']	[]
3306	.	['']	[]
3307	De	['']	[]
3308	publicatie	['']	[]
3309	van	['']	[]
3310	eerder	['']	[]
3311	gemaakte	['']	[]
3312	afspraken	['']	[]
3313	en	['']	[]
3314	praktische	['']	[]
3315	handreikingen	['']	[]
3316	draagt	['']	[]
3317	mijns	['B_PER_3']	[]
3318	inziens	['']	[]
3319	niet	['']	[]
3320	bij	['']	[]
3321	aan	['']	[]
3322	transparantie	['']	[]
3323	,	['']	[]
3324	omdat	['']	[]
3325	deze	['']	[]
3326	stukken	['']	[]
3327	geen	['']	[]
3328	volledig	['']	[]
3329	beeld	['']	[]
3330	geven	['']	[]
3331	van	['']	[]
3332	de	['']	[]
3333	werkwijze	['']	[]
3334	en	['']	[]
3335	beoordeling	['']	[]
3336	door	['']	[]
3337	mijn	['B_PER_3']	[]
3338	ministerie	['']	[]
3339	.	['']	[]
3340	De	['']	[]
3341	handreikingen	['']	[]
3342	zijn	['']	[]
3343	in	['']	[]
3344	de	['']	[]
3345	loop	['']	[]
3346	der	['']	[]
3347	tijd	['']	[]
3348	sterk	['']	[]
3349	gewijzigd	['']	[]
3350	en	['']	[]
3351	nog	['']	[]
3352	steeds	['']	[]
3353	aan	['']	[]
3354	verandering	['']	[]
3355	onderhevig	['']	[]
3356	vanwege	['']	[]
3357	de	['']	[]
3358	opbouw	['']	[]
3359	en	['']	[]
3360	voortdurende	['']	[]
3361	leercurve	['']	[]
3362	van	['']	[]
3363	de	['']	[]
3364	organisatie	['']	[]
3365	.	['']	[]
3366	Uw	['B_PER_4']	[]
3367	advies	['']	[]
3368	over	['']	[]
3369	een	['']	[]
3370	helpdesk	['']	[]
3371	of	['']	[]
3372	contactpersoon	['']	[]
3373	neem	['']	[]
3374	ik	['B_PER_3']	[]
3375	ter	['']	[]
3376	harte	['']	[]
3377	.	['']	[]
3378	Ik	['B_PER_3']	[]
3379	zal	['']	[]
3380	een	['']	[]
3381	centraal	['']	[]
3382	punt	['']	[]
3383	instellen	['']	[]
3384	waar	['']	[]
3385	vandaan	['']	[]
3386	verzoekers	['']	[]
3387	doorgeleid	['']	[]
3388	worden	['']	[]
3389	naar	['']	[]
3390	de	['']	[]
3391	juiste	['']	[]
3392	persoon	['']	[]
3393	,	['']	[]
3394	die	['']	[]
3395	meer	['']	[]
3396	inzicht	['']	[]
3397	kan	['']	[]
3398	geven	['']	[]
3399	in	['']	[]
3400	de	['']	[]
3401	motivering	['']	[]
3402	van	['']	[]
3403	onze	['']	[]
3404	besluiten	['']	[]
3405	.	['']	[]
3406	Verzoekers	['']	[]
3407	kunnen	['']	[]
3408	daarnaast	['']	[]
3409	altijd	['']	[]
3410	contact	['']	[]
3411	opnemen	['']	[]
3412	met	['']	[]
3413	de	['']	[]
3414	programmadirectie	['']	[]
3415	Openbaarheid	['']	[]
3416	via	['']	[]
3417	_dienstpostbusWoo-corona-ondersteuning@nninvws.nl	['']	[]
3418	.	['']	[]
3419	Secretaris	['B_PER_3']	[]
3420	Generaal	['I_PER_3']	[]
3421	/	['']	[]
3422	plv.	['']	[]
3423	Secretaris	['B_PER_3']	['B_PER_13']
3424	Generaal	['I_PER_3']	[]
3425	Programmadirectie	['I_PER_3']	[]
3426	Openbaarheid	['I_PER_3']	[]
3427	Team	['I_PER_3']	[]
3428	F	['I_PER_3']	['B_PER_14']
3429	Kenmerk	['']	[]
3430	3598473-1048681-PDO	['']	[]
3431	Pagina	['']	[]
3432	7	['']	[]
3433	van	['']	[]
3434	1	['']	[]
3435	Tot	['']	[]
3436	slot	['']	[]
3437	'	['']	[]
3438	Openbaarheid	['']	[]
3439	tenzij	['']	[]
3440	'	['']	[]
3441	is	['']	[]
3442	iets	['']	[]
3443	waar	['']	[]
3444	het	['']	[]
3445	ministerie	['']	[]
3446	van	['']	[]
3447	VWS	['']	[]
3448	zich	['']	[]
3449	elke	['']	[]
3450	dag	['']	[]
3451	voor	['']	[]
3452	inzet	['']	[]
3453	.	['']	[]
3454	De	['']	[]
3455	komende	['']	[]
3456	tijd	['']	[]
3457	zet	['']	[]
3458	ik	['B_PER_3']	[]
3459	in	['']	[]
3460	op	['']	[]
3461	verdere	['']	[]
3462	intensivering	['']	[]
3463	van	['']	[]
3464	het	['']	[]
3465	contact	['']	[]
3466	met	['']	[]
3467	journalisten	['']	[]
3468	en	['']	[]
3469	andere	['']	[]
3470	verzoekers	['']	[]
3471	voor	['']	[]
3472	een	['']	[]
3473	verbetering	['']	[]
3474	van	['']	[]
3475	de	['']	[]
3476	informatievoorziening	['']	[]
3477	en	['']	[]
3478	meer	['']	[]
3479	wederzijds	['']	[]
3480	begrip	['']	[]
3481	.	['']	[]
3482	Daarnaast	['']	[]
3483	zet	['']	[]
3484	ik	['B_PER_3']	[]
3485	in	['']	[]
3486	op	['']	[]
3487	een	['']	[]
3488	intensivering	['']	[]
3489	van	['']	[]
3490	de	['']	[]
3491	begeleiding	['']	[]
3492	en	['']	[]
3493	opleiding	['']	[]
3494	van	['']	[]
3495	Woo-juristen	['']	[]
3496	en	['']	[]
3497	op	['']	[]
3498	meer	['']	[]
3499	transparantie	['']	[]
3500	over	['']	[]
3501	motieven	['']	[]
3502	voor	['']	[]
3503	vertrouwelijkheid	['']	[]
3504	.	['']	[]
3505	De	['']	[]
3506	uitdaging	['']	[]
3507	waar	['']	[]
3508	het	['']	[]
3509	ministerie	['']	[]
3510	van	['']	[]
3511	VWS	['']	[]
3512	voor	['']	[]
3513	staat	['']	[]
3514	is	['']	[]
3515	groot	['']	[]
3516	,	['']	[]
3517	maar	['']	[]
3518	ik	['B_PER_3']	[]
3519	vertrouw	['']	[]
3520	erop	['']	[]
3521	dat	['']	[]
3522	met	['']	[]
3523	deze	['']	[]
3524	verbeteringen	['']	[]
3525	de	['']	[]
3526	goede	['']	[]
3527	weg	['']	[]
3528	is	['']	[]
3529	ingeslagen	['']	[]
3530	.	['']	[]
3531	Ik	['B_PER_3']	[]
3532	zal	['']	[]
3533	u	['B_PER_4']	[]
3534	op	['']	[]
3535	de	['']	[]
3536	hoogte	['']	[]
3537	houden	['']	[]
3538	van	['']	[]
3539	nadere	['']	[]
3540	ontwikkelingen	['']	[]
3541	en	['']	[]
3542	verbeteringen	['']	[]
3543	.	['']	[]
3544	Hoogachtend	['']	[]
3545	,	['']	[]
3546	de	['B_PER_3']	[]
3547	minister	['I_PER_3']	[]
3548	van	['I_PER_3']	[]
3549	Volksgezondheid	['I_PER_3']	[]
3550	,	['I_PER_3']	[]
3551	Welzijn	['I_PER_3']	[]
3552	en	['I_PER_3']	[]
3553	Sport	['I_PER_3']	[]
3554	,	['']	[]
3555	Secretaris	['B_PER_3']	[]
3556	Generaal	['I_PER_3']	[]
3557	/	['']	[]
3558	plv.	['']	[]
3559	Secretaris	['B_PER_3']	[]
3560	Generaal	['I_PER_3']	[]
3561	Programmadirectie	['I_PER_3']	[]
3562	Openbaarheid	['I_PER_3']	[]
3563	Team	['I_PER_3']	[]
3564	F	['I_PER_3']	[]
3565	Kenmerk	['']	[]
3566	3598473-1048681-PDO	['']	[]
3567	Ernst	['B_PER_5']	['B_PER_15']
3568	Kuipers	['I_PER_5']	['I_PER_15']
3569	Pagina	['']	[]
3570	8	['']	[]
3571	van	['']	[]
3572	1	['']	[]
